enlace,MAE,RMSE,MAPE
ADH_ADH,2160303.0731,4372874.7342,142943.6819
ADH_CVK,49441.9234,86123.3317,186.3101
ADH_HTW,1998499.8468,3496448.3216,686.0681
ADH_HU,63685.3724,110528.7522,100.3721
ADH_SPK,105617.4485,248914.816,125.5284
ADH_TU,91310.2216,159040.2607,413.0128
ADH_UP,9320.7098,20955.4204,257.5748
ADH_WIAS,77136.0949,364175.519,363.3068
ADH_ZIB,166222.38,284749.1071,122.1556
CVK_ADH,130874.6907,266023.2238,199.2149
CVK_CVK,995536.6222,2080409.6522,17370.2559
CVK_HTW,165501.6939,290930.1414,106.0924
CVK_HU,122057.7532,233555.5572,88.0591
CVK_SPK,104284.9003,193326.917,93.7564
CVK_TU,409318.1992,1456948.0628,213.0076
CVK_UP,8253.3923,24118.3638,116.0047
CVK_WIAS,49435.8636,101633.1732,446.0726
CVK_ZIB,288428.1439,590308.1344,174.704
HTW_ADH,770137.0937,1393572.7453,1473.9159
HTW_CVK,55087.5655,87007.191,97.3722
HTW_HTW,1459888.7805,2823072.0529,170.8067
HTW_HU,161796.5545,353681.0065,232.2808
HTW_SPK,198168.1513,488573.7278,133.6236
HTW_TU,80629.8475,143601.722,81.0069
HTW_UP,9835.2788,20263.4514,63.2001
HTW_WIAS,142321.0609,438727.1914,507.0527
HTW_ZIB,353937.036,496490.007,63.1332
HU_ADH,334887.8659,931268.1796,179.4014
HU_CVK,110383.9855,308165.2289,110.9204
HU_HTW,582040.4167,1709909.1846,373.9972
HU_HU,1301125.7829,3355320.4992,285.685
HU_SPK,3498596.4381,6274282.2959,274.4736
HU_TU,280999.2406,1666564.6596,138.2328
HU_UP,9834.3627,16569.7882,76.2668
HU_WIAS,257393.4194,681771.5568,261.817
HU_ZIB,2266173.7312,5536244.8483,292.2271
SPK_ADH,428804.8963,957639.7294,159.0863
SPK_CVK,140562.4335,234043.076,72.1334
SPK_HTW,711776.4066,1557743.1349,150.6875
SPK_HU,3993004.5929,7372495.9585,119.1681
SPK_SPK,2758519.7767,7144922.8436,121.6648
SPK_TU,297669.1447,626214.9194,74.3154
SPK_UP,18156.3588,33753.81,57.4836
SPK_WIAS,2789753.6043,5557056.6313,2601.5142
SPK_ZIB,1691763.6332,2938696.5011,112.4686
TU_ADH,133337.2038,262608.6194,576.4557
TU_CVK,316890.1502,1371001.2888,190.4801
TU_HTW,220233.3106,371921.8503,75.8437
TU_HU,211117.3587,496358.701,81.8699
TU_SPK,252694.9923,854094.7982,104.4066
TU_TU,2838284.7059,10708786.9751,2231.7896
TU_UP,9511.5491,32221.3702,104.3154
TU_WIAS,93174.8909,239442.1867,422.5917
TU_ZIB,432063.4745,1177126.2118,118.167
UP_ADH,19018.0566,39970.9523,306.269
UP_CVK,8062.4986,15566.1926,115.9306
UP_HTW,59605.0029,116157.5213,186.8381
UP_HU,15691.0281,27805.1817,101.6372
UP_SPK,16670.8657,33196.4174,102.8761
UP_TU,9808.5108,25563.4241,120.0526
UP_UP,431601.6905,1008883.693,40466.4802
UP_WIAS,10814.641,29420.0767,366.6707
UP_ZIB,44218.6584,99204.5188,113.085
WIAS_ADH,56019.6214,115473.524,304.5812
WIAS_CVK,22097.9147,48250.2499,152.4304
WIAS_HTW,92312.4087,158114.9859,77.842
WIAS_HU,88490.8051,484657.2718,97.2055
WIAS_SPK,243290.9244,767729.4752,201.0277
WIAS_TU,42866.7121,119353.2377,120.5312
WIAS_UP,2614.7631,5314.3197,79.8572
WIAS_WIAS,43458.9462,182921.1673,530.7739
WIAS_ZIB,135916.1685,276708.2473,87.8558
ZIB_ADH,2242312.5237,3980009.4328,469.1628
ZIB_CVK,470450.4539,1230504.2123,93.6415
ZIB_HTW,6457479.8461,8082326.3584,87.2745
ZIB_HU,419193.7357,853769.9974,91.9217
ZIB_SPK,1056572.8008,2938456.6159,77.9261
ZIB_TU,1817991.8138,5226633.9817,90.623
ZIB_UP,48052.0599,156873.6488,66.2784
ZIB_WIAS,475989.8844,907492.2193,179.7056
ZIB_ZIB,10332231.8781,17302000.2316,87.1525
