enlace,MAE,RMSE,MAPE
ADH_ADH,2583565.8487,4648428.0077,95.5519
ADH_CVK,100691.3209,156935.8104,97.4159
ADH_HTW,6078031.3098,7966710.8168,98.3809
ADH_HU,108424.4745,155654.2871,85.5317
ADH_SPK,224505.4817,366507.9983,96.8482
ADH_TU,181198.5986,265997.3885,98.2915
ADH_UP,15951.3947,25182.162,96.1379
ADH_WIAS,106146.6183,298941.0469,94.3829
ADH_ZIB,422804.5752,550782.2238,94.1467
CVK_ADH,231801.7562,362097.2311,95.1858
CVK_CVK,1480237.4346,2320094.5548,246.7102
CVK_HTW,316997.9257,476239.0844,93.6948
CVK_HU,191803.5056,300657.4205,87.4173
CVK_SPK,254558.5903,401864.8675,94.4197
CVK_TU,622425.1882,2136204.3697,93.2395
CVK_UP,11332.6565,22677.3731,90.8139
CVK_WIAS,100657.2875,197224.2144,94.4245
CVK_ZIB,686463.0737,1013942.9871,86.2249
HTW_ADH,3825190.8153,5020432.2181,97.8003
HTW_CVK,117365.6073,177335.0823,94.1422
HTW_HTW,2249932.3969,4138021.796,92.8892
HTW_HU,186186.8663,325188.2176,75.8788
HTW_SPK,297892.0868,516741.2294,89.4081
HTW_TU,172732.4461,258478.443,96.4549
HTW_UP,15349.1239,23363.0848,85.6907
HTW_WIAS,175004.4551,436935.7873,94.4944
HTW_ZIB,647088.241,761276.1777,72.3083
HU_ADH,328352.5841,794110.2755,83.8125
HU_CVK,141054.3364,278809.4687,77.3472
HU_HTW,516420.4126,1308223.3977,89.2571
HU_HU,2872783.9701,3844566.3183,3898.9945
HU_SPK,4985827.5417,7197754.7577,91.896
HU_TU,323438.7785,1258623.9991,81.3075
HU_UP,12250.3069,18459.6736,57.3488
HU_WIAS,266288.4236,641792.1916,87.5824
HU_ZIB,2434254.5953,6173266.2111,95.2704
SPK_ADH,585668.2056,1037795.0733,92.1362
SPK_CVK,263687.3857,399949.1017,87.2816
SPK_HTW,809265.7371,1464331.4322,88.8984
SPK_HU,12108083.0584,15740374.3068,94.1562
SPK_SPK,5696548.8447,11676359.2141,94.0465
SPK_TU,559577.2821,860728.096,88.2639
SPK_UP,26693.6475,38305.7999,66.2201
SPK_WIAS,4501082.2109,9856957.7858,97.7943
SPK_ZIB,2143197.1648,3132726.7242,85.8983
TU_ADH,283825.0899,443340.0176,95.5143
TU_CVK,540845.1361,2035221.7937,96.9129
TU_HTW,433015.3653,633621.2714,92.8295
TU_HU,304939.1725,571541.7935,88.3987
TU_SPK,412122.4514,958160.4938,93.7157
TU_TU,1720190.6321,8055065.6485,96.5599
TU_UP,11354.8332,26985.7262,95.1911
TU_WIAS,158194.5483,379781.6562,92.6685
TU_ZIB,915395.2504,1617859.9233,91.2403
UP_ADH,26135.2088,48410.2861,95.5228
UP_CVK,10058.1811,16314.6632,88.8817
UP_HTW,71247.7188,130003.0439,86.7049
UP_HU,18571.6953,27779.4996,80.6521
UP_SPK,20361.6068,34148.2634,84.6432
UP_TU,12114.0641,23477.2533,95.5742
UP_UP,625176.0899,1142333.256,93.7899
UP_WIAS,10367.8902,25652.4647,94.9703
UP_ZIB,49426.8857,95370.5524,83.7119
WIAS_ADH,96122.4504,153212.4814,96.7954
WIAS_CVK,33604.763,68304.6603,95.8794
WIAS_HTW,154423.6823,210447.5497,92.9407
WIAS_HU,106938.0845,371214.0461,83.2977
WIAS_SPK,326032.7582,950155.6698,98.5088
WIAS_TU,54487.3809,130412.9086,97.5814
WIAS_UP,4068.0977,7126.7859,92.139
WIAS_WIAS,50428.007,179613.2553,94.463
WIAS_ZIB,289621.126,475903.8159,92.3238
ZIB_ADH,5157582.6026,7255807.2848,96.3921
ZIB_CVK,751300.3561,1432333.3954,92.2642
ZIB_HTW,11230536.2483,13112815.3113,78.95
ZIB_HU,685055.2026,1068267.9668,87.058
ZIB_SPK,1955468.7946,4289939.9765,90.844
ZIB_TU,2206964.6124,4837849.1091,93.4031
ZIB_UP,61198.3529,142868.915,70.6891
ZIB_WIAS,810466.3197,1376551.8341,96.7382
ZIB_ZIB,27493262.2256,39544934.1798,91.6322
