enlace,MAE,RMSE,MAPE
ADH_ADH,2568256.3677,4636164.8363,145.9884
ADH_CVK,59626.8308,102138.3135,63.9653
ADH_HTW,5069857.9716,6736062.903,93.0326
ADH_HU,54953.9728,92832.6254,55.9659
ADH_SPK,84947.3749,199655.1143,70.748
ADH_TU,129051.1686,199770.4878,72.3991
ADH_UP,12566.8869,21923.191,80.5416
ADH_WIAS,63980.0016,272001.8313,128.7615
ADH_ZIB,227557.3495,330107.5218,70.8732
CVK_ADH,182145.1321,300712.1362,71.0566
CVK_CVK,794017.1897,1664587.5268,15297.9878
CVK_HTW,226132.1975,377320.678,75.7066
CVK_HU,111924.9066,219500.437,51.1478
CVK_SPK,133798.8599,245852.5261,62.1897
CVK_TU,571760.1642,2057725.4325,68.0192
CVK_UP,5679.172,17558.3502,54.672
CVK_WIAS,51630.2574,114981.0181,91.6942
CVK_ZIB,460089.3263,744409.3,70.8458
HTW_ADH,3530442.0565,4644744.0372,93.0455
HTW_CVK,58994.3397,101283.5434,48.8719
HTW_HTW,1142649.2682,2425520.5264,84.9501
HTW_HU,196146.6563,296385.7748,217.7388
HTW_SPK,133083.0075,348010.0188,55.0932
HTW_TU,70634.884,123888.4268,42.6667
HTW_UP,8203.3731,16364.7067,41.4511
HTW_WIAS,104529.6289,359142.1232,111.387
HTW_ZIB,319026.3956,446026.0618,46.1775
HU_ADH,234448.5902,729245.2713,95.9588
HU_CVK,84798.2194,211427.5864,134.2799
HU_HTW,381025.5523,1207127.3936,159.0179
HU_HU,1710182.981,2984046.8659,877.3825
HU_SPK,2640442.4705,4852184.8285,149.5055
HU_TU,213326.8104,1192986.9823,113.4709
HU_UP,10082.3008,13243.6048,112.9154
HU_WIAS,179554.3035,493105.3446,161.9205
HU_ZIB,1749249.7344,4338437.612,226.153
SPK_ADH,379624.715,835903.7125,66.2546
SPK_CVK,116657.2048,201942.1028,52.2942
SPK_HTW,493404.8661,1152490.2403,81.7186
SPK_HU,6035929.3605,8250753.897,152.5176
SPK_SPK,2638365.2665,8360185.8029,62.6316
SPK_TU,206796.6263,468191.5029,44.9219
SPK_UP,14949.0818,26710.4955,48.7427
SPK_WIAS,3459698.8626,8356238.4399,588.8595
SPK_ZIB,1174250.2766,2151824.8417,61.7857
TU_ADH,216501.5457,350209.4682,111.1782
TU_CVK,489210.4083,1953409.9269,60.889
TU_HTW,195835.7716,339426.2156,43.5239
TU_HU,188372.9312,395220.2746,63.2328
TU_SPK,192970.4589,718317.5701,65.4867
TU_TU,1668302.6469,8024505.0878,60.0222
TU_UP,5947.253,22101.9728,43.696
TU_WIAS,97142.2724,274436.2974,99.6259
TU_ZIB,518821.6542,1161920.8916,59.7241
UP_ADH,18288.389,39484.581,73.4644
UP_CVK,5826.9903,11813.173,54.7218
UP_HTW,55477.238,114100.2891,61.6048
UP_HU,11069.3002,20911.7709,58.2163
UP_SPK,11981.7945,25861.2989,52.4621
UP_TU,6845.2129,18088.8341,56.106
UP_UP,322150.9741,743824.3057,1034.3785
UP_WIAS,6796.6605,19215.3586,110.7069
UP_ZIB,31334.169,84976.2861,58.624
WIAS_ADH,73794.7812,122953.5855,79.531
WIAS_CVK,18520.0819,43697.9012,57.6322
WIAS_HTW,90096.6141,148388.5221,49.8564
WIAS_HU,69822.3858,346418.29,71.7368
WIAS_SPK,222932.2978,740066.5524,77.1901
WIAS_TU,41639.2374,116376.0066,56.2792
WIAS_UP,2068.9338,4548.3358,43.3891
WIAS_WIAS,34399.3602,156964.7868,86.2652
WIAS_ZIB,122463.2719,266026.5046,55.4681
ZIB_ADH,4340457.5267,6356775.3161,97.0075
ZIB_CVK,407419.7533,1129733.9527,46.1785
ZIB_HTW,5118611.1768,6544923.7084,65.9467
ZIB_HU,477019.0698,766807.0575,98.1559
ZIB_SPK,970649.4766,3108528.7847,39.5273
ZIB_TU,1490281.3368,4215862.8583,53.5595
ZIB_UP,37237.3238,131903.0658,35.3779
ZIB_WIAS,461269.25,939103.4376,50.9893
ZIB_ZIB,15602130.0082,25239326.9913,71.1951
