enlace,MAE,RMSE,MAPE
ADH_ADH,1884668.6449,3936530.9579,106674.5346
ADH_CVK,47518.1088,83293.6903,159.6034
ADH_HTW,1941953.9772,3419314.538,625.2437
ADH_HU,61422.8422,107309.3225,90.1451
ADH_SPK,103922.8053,248023.8183,136.219
ADH_TU,83797.4139,143999.7518,368.8534
ADH_UP,9210.6452,21864.1601,238.6826
ADH_WIAS,77119.5439,369034.4208,348.063
ADH_ZIB,161538.1444,275257.4608,117.4781
CVK_ADH,116165.6115,236820.0196,160.5805
CVK_CVK,1030504.8001,2201410.5866,18599.3658
CVK_HTW,166541.8844,293564.0532,111.8039
CVK_HU,117548.0525,223898.1949,83.324
CVK_SPK,103976.9603,193204.4222,90.7214
CVK_TU,353275.8776,1314315.1812,186.0429
CVK_UP,8076.6036,23273.5531,117.7801
CVK_WIAS,48391.2272,100936.346,357.1669
CVK_ZIB,279581.5292,565913.189,170.541
HTW_ADH,460834.5865,1161378.7931,1345.7617
HTW_CVK,52050.1229,81967.9297,86.0363
HTW_HTW,1596231.0395,3097519.7361,210.5168
HTW_HU,163893.7284,355433.7231,233.6326
HTW_SPK,196503.1203,482359.1218,129.8436
HTW_TU,77560.4647,139226.5631,73.5254
HTW_UP,9825.4813,20471.5543,62.5044
HTW_WIAS,148739.2387,475865.6817,474.2382
HTW_ZIB,350675.4639,492335.051,62.289
HU_ADH,317821.2081,870226.8715,163.5094
HU_CVK,105863.8228,294916.0278,104.5551
HU_HTW,571148.6155,1652837.6823,365.6317
HU_HU,1304964.6732,3363036.4331,287.2123
HU_SPK,3511056.607,6384904.6247,261.7299
HU_TU,273958.6845,1656412.5294,128.811
HU_UP,9982.5243,16818.6218,78.2172
HU_WIAS,241310.0066,648395.7082,214.954
HU_ZIB,2230578.1394,5525397.3109,276.7312
SPK_ADH,427459.9149,959067.1496,147.2845
SPK_CVK,132119.9201,222006.3227,65.5358
SPK_HTW,700303.5505,1570604.6644,145.9407
SPK_HU,3936953.8999,7499689.6818,124.1357
SPK_SPK,2691956.6543,7484917.0861,120.1604
SPK_TU,288879.7332,615536.8999,68.9413
SPK_UP,18194.5781,34122.5122,57.2086
SPK_WIAS,2827219.7231,5673757.9247,2509.3597
SPK_ZIB,1674123.9647,2912270.3081,110.6734
TU_ADH,112741.5354,222796.9794,432.5347
TU_CVK,279410.0638,1284017.8995,156.9294
TU_HTW,211171.2085,353384.987,71.1556
TU_HU,217235.6446,528772.5558,80.0323
TU_SPK,264560.8987,957355.3239,99.3447
TU_TU,2694449.4988,10169364.2223,2118.6491
TU_UP,8743.4312,30057.3493,90.8542
TU_WIAS,88943.1425,230237.8096,320.7627
TU_ZIB,409673.5831,1173170.2418,101.4569
UP_ADH,18630.7475,39392.5254,262.5717
UP_CVK,7530.9255,14923.6164,106.464
UP_HTW,54876.0845,105567.5831,163.7771
UP_HU,14803.5734,26168.0786,92.7524
UP_SPK,16375.0687,33320.6574,95.009
UP_TU,9452.6324,24862.137,113.3206
UP_UP,415600.227,940497.1626,30184.9291
UP_WIAS,9787.8908,25762.1969,302.3351
UP_ZIB,46672.699,109356.592,120.3887
WIAS_ADH,49684.733,104963.3398,254.3241
WIAS_CVK,19612.4023,42479.4847,126.3069
WIAS_HTW,88487.0479,151727.0663,69.8762
WIAS_HU,89379.3812,492710.4218,97.4034
WIAS_SPK,248054.1681,796215.0781,212.7066
WIAS_TU,44191.3741,128025.6433,117.5495
WIAS_UP,2569.0514,5393.5149,73.448
WIAS_WIAS,43822.421,190269.7072,385.3452
WIAS_ZIB,139138.2144,290892.5753,83.7024
ZIB_ADH,2118708.579,3949887.6911,502.2253
ZIB_CVK,469090.7649,1241622.2938,89.3026
ZIB_HTW,6691229.491,8375414.9705,101.64
ZIB_HU,439485.2149,900773.5567,96.0426
ZIB_SPK,1052219.289,3040407.0072,76.5836
ZIB_TU,1760742.5565,5060807.9648,86.726
ZIB_UP,51307.0666,174874.5813,73.9913
ZIB_WIAS,458782.9461,871005.6463,149.9472
ZIB_ZIB,10632640.7976,18377304.5905,97.5904
