enlace,MAE,RMSE,MAPE
ADH_ADH,2303208.0849,4677530.6003,149936.6659
ADH_CVK,49995.2976,86728.8079,203.4621
ADH_HTW,2145115.0921,3591592.6482,734.959
ADH_HU,63079.6933,109917.4936,97.8724
ADH_SPK,109787.7257,260224.897,149.9888
ADH_TU,91697.5774,161683.7219,417.2793
ADH_UP,9741.0783,21630.2172,259.0981
ADH_WIAS,78949.3428,365611.9431,375.7735
ADH_ZIB,169352.0695,288253.2986,128.2186
CVK_ADH,127090.5657,259384.9609,198.9509
CVK_CVK,1016687.4179,2096841.5882,18684.9173
CVK_HTW,161799.497,285541.2327,98.3916
CVK_HU,122594.9226,234583.3195,89.8276
CVK_SPK,103321.4105,191777.7114,90.9719
CVK_TU,394191.4063,1415812.3106,206.704
CVK_UP,8306.6305,23880.2094,119.5614
CVK_WIAS,49255.9169,102029.1181,396.3858
CVK_ZIB,283448.9996,577556.5492,172.1684
HTW_ADH,948265.756,1625531.5733,1744.1901
HTW_CVK,54301.0555,85353.3038,98.9056
HTW_HTW,1495598.8058,2889602.8697,182.5318
HTW_HU,158854.437,341278.2428,218.202
HTW_SPK,190727.9202,455612.2711,124.2473
HTW_TU,77045.8967,135816.4522,74.3165
HTW_UP,9730.72,19741.3812,64.0934
HTW_WIAS,154013.1788,491655.1534,523.8277
HTW_ZIB,354610.0211,497174.0742,63.5977
HU_ADH,321341.6967,888953.1228,166.9876
HU_CVK,109697.9454,300859.3524,110.9372
HU_HTW,565726.1554,1653807.5431,359.7581
HU_HU,1296030.9091,3352465.3749,285.9837
HU_SPK,3451422.7655,6181733.5358,272.5857
HU_TU,271599.252,1559457.2713,130.9746
HU_UP,9603.4738,15854.9074,74.1214
HU_WIAS,240972.5157,634017.5467,220.3081
HU_ZIB,2248679.0067,5592028.2611,277.5215
SPK_ADH,439616.4159,977243.232,169.6099
SPK_CVK,143019.3159,237536.4445,74.9239
SPK_HTW,706618.7851,1556340.3651,150.2778
SPK_HU,4060984.6429,7386623.6434,118.6282
SPK_SPK,2685155.3888,7371987.7953,129.5581
SPK_TU,306682.0864,648553.6888,75.4051
SPK_UP,17799.3798,32379.3712,56.5226
SPK_WIAS,2800437.803,5536110.5502,2970.1018
SPK_ZIB,1691264.8178,2928052.9779,112.5034
TU_ADH,128168.8329,254363.5302,572.4129
TU_CVK,332271.0419,1408842.4187,191.5122
TU_HTW,222539.2066,370683.2597,79.345
TU_HU,206804.4849,482357.1219,78.0009
TU_SPK,276838.8431,980637.7191,108.9324
TU_TU,2410079.9302,8995500.8851,1692.0092
TU_UP,9394.3579,31628.6362,100.6464
TU_WIAS,93472.7278,245558.9773,419.1714
TU_ZIB,411631.8918,1153928.4963,118.4062
UP_ADH,19838.2672,41533.8096,296.706
UP_CVK,7884.4331,14991.7402,120.5035
UP_HTW,53836.6131,100756.4515,157.0358
UP_HU,14388.5857,25046.9346,91.1749
UP_SPK,16994.5881,33856.5615,104.9711
UP_TU,9720.1858,25097.0626,118.9651
UP_UP,418726.77,952001.4978,32622.8691
UP_WIAS,11482.314,33902.8522,416.8293
UP_ZIB,44533.9263,100141.544,114.5413
WIAS_ADH,54591.5611,111307.4501,303.6246
WIAS_CVK,21291.1742,46383.9053,142.293
WIAS_HTW,90279.8231,154415.4849,73.8141
WIAS_HU,87040.0556,472501.7895,97.7202
WIAS_SPK,257121.8362,820071.506,228.5488
WIAS_TU,46949.3908,133692.6036,135.4344
WIAS_UP,2627.1657,5353.9829,79.6139
WIAS_WIAS,46086.2164,202927.891,498.1412
WIAS_ZIB,140390.8476,283777.1022,90.1777
ZIB_ADH,2198439.017,4132632.5908,557.3225
ZIB_CVK,445370.7143,1154309.728,84.56
ZIB_HTW,6389984.2508,8031679.4005,84.1818
ZIB_HU,412293.5358,845942.296,88.3029
ZIB_SPK,1064494.3202,2894129.7795,77.5588
ZIB_TU,1590359.1747,4482394.4694,76.519
ZIB_UP,50860.8631,171220.2885,73.3732
ZIB_WIAS,462928.7218,881831.4456,162.5901
ZIB_ZIB,10646649.0427,18479178.2885,95.3505
