enlace,MAE,RMSE,MAPE
ADH_ADH,2531322.1861,5216251.831,54635.8742
ADH_CVK,46459.7143,81207.4433,121.4689
ADH_HTW,1889351.9206,3247835.4771,220.1567
ADH_HU,57186.8164,98383.6827,75.682
ADH_SPK,92382.9341,227855.2954,89.5625
ADH_TU,83830.1031,151055.7465,170.2327
ADH_UP,8262.3087,17514.8077,106.6613
ADH_WIAS,71071.173,350088.1074,272.516
ADH_ZIB,150575.3845,270931.2287,83.4978
CVK_ADH,123895.0158,255334.2487,123.2552
CVK_CVK,848942.1006,1857423.9568,8781.8554
CVK_HTW,147361.9903,267248.0815,73.5755
CVK_HU,106335.6453,212946.0018,71.3166
CVK_SPK,89028.5925,168798.4998,69.2662
CVK_TU,332823.9458,1192531.9127,124.462
CVK_UP,7370.59,19785.0749,87.2089
CVK_WIAS,39964.4946,83907.0751,223.1205
CVK_ZIB,234226.1031,493094.5654,69.4598
HTW_ADH,1006094.8612,1543453.6554,340.9499
HTW_CVK,52506.7584,85322.9747,87.8024
HTW_HTW,1111286.6489,2256958.341,123.3153
HTW_HU,132968.5208,265829.1868,127.4883
HTW_SPK,148290.5191,359716.4799,78.0476
HTW_TU,70492.8276,125219.737,64.7452
HTW_UP,7979.7205,14570.1304,56.8406
HTW_WIAS,127563.4614,454667.8385,303.501
HTW_ZIB,328790.0227,453343.2459,57.0714
HU_ADH,301961.24,843640.5519,134.832
HU_CVK,99611.2509,303228.1306,95.1217
HU_HTW,523897.9966,1616472.5395,245.9595
HU_HU,1064923.4571,3010027.3043,180.6808
HU_SPK,2752246.4858,5098115.2683,183.6103
HU_TU,245019.1758,1466077.6975,103.7942
HU_UP,8168.0748,13282.5063,58.256
HU_WIAS,196748.3903,520396.1608,204.3775
HU_ZIB,1743578.5269,4494636.9179,161.6571
SPK_ADH,373123.38,774147.2624,96.671
SPK_CVK,125041.8896,219034.1613,62.4759
SPK_HTW,652198.2865,1544194.3426,132.4993
SPK_HU,3589459.0944,5487527.9033,69.103
SPK_SPK,2118624.2042,5747101.6531,99.7485
SPK_TU,277404.5097,611332.0348,61.7311
SPK_UP,15129.0899,26916.2646,49.4802
SPK_WIAS,2508609.6602,5114576.4821,2700.8156
SPK_ZIB,1327890.2613,2406817.0726,76.7416
TU_ADH,121996.1153,244773.3119,198.8044
TU_CVK,302753.6488,1236678.8576,127.0117
TU_HTW,212334.2206,361858.1844,75.8388
TU_HU,182045.5725,452442.3628,66.5376
TU_SPK,200687.3781,717169.8293,84.8109
TU_TU,2047539.7592,9286375.1439,1543.4855
TU_UP,7347.93,22743.4197,77.8529
TU_WIAS,74721.615,205963.836,338.7932
TU_ZIB,400940.7975,1249550.575,75.6788
UP_ADH,14540.885,33617.6629,114.4194
UP_CVK,6680.325,13117.8275,89.7637
UP_HTW,42647.4193,82301.6414,101.149
UP_HU,12427.8244,22349.0605,78.0092
UP_SPK,13299.3529,27568.6826,72.896
UP_TU,8462.485,21150.2086,99.9621
UP_UP,372242.7359,855845.8184,12927.9197
UP_WIAS,9647.1718,28447.7217,331.2339
UP_ZIB,32880.9695,83059.3505,78.1319
WIAS_ADH,56906.8828,114541.4968,188.9912
WIAS_CVK,19804.5587,43656.7938,118.6641
WIAS_HTW,81666.2681,147050.8804,70.1085
WIAS_HU,79650.4315,440233.2257,91.4166
WIAS_SPK,207952.2409,705264.3355,129.2137
WIAS_TU,36274.3003,109921.3916,110.828
WIAS_UP,2496.108,4997.6684,78.8566
WIAS_WIAS,35044.6069,153921.5361,407.9237
WIAS_ZIB,122474.4872,261775.8751,72.0894
ZIB_ADH,2020675.7437,3665339.3799,169.2172
ZIB_CVK,349189.7235,965886.4273,64.6589
ZIB_HTW,7062551.658,8816097.3634,94.0631
ZIB_HU,369893.7021,805567.9777,73.514
ZIB_SPK,865695.6858,2168438.3825,64.8398
ZIB_TU,1118866.5998,3291720.3156,53.5607
ZIB_UP,36046.1722,123854.6152,47.5179
ZIB_WIAS,451944.6976,899258.386,150.8392
ZIB_ZIB,8704885.0278,15915382.6421,64.7856
