enlace,MAE,RMSE,MAPE
ADH_ADH,2162159.842,4495655.2043,45048.4035
ADH_CVK,43056.6597,75400.0113,103.4368
ADH_HTW,1862062.3388,3145127.6545,213.3231
ADH_HU,55628.2683,96052.2293,72.0921
ADH_SPK,91987.4285,228779.1016,91.5109
ADH_TU,84981.586,155624.9717,157.6904
ADH_UP,7382.3472,16554.019,95.6059
ADH_WIAS,68294.7307,343215.0423,237.7886
ADH_ZIB,149409.9233,267799.2809,85.3044
CVK_ADH,119428.0665,244777.9871,126.5132
CVK_CVK,844754.1843,1869640.0821,8342.9815
CVK_HTW,142990.8239,259435.8375,70.9816
CVK_HU,108600.8992,218497.501,72.098
CVK_SPK,88255.7588,168649.3064,64.3051
CVK_TU,329893.7944,1187372.4538,119.8065
CVK_UP,7138.7148,19628.3549,84.7137
CVK_WIAS,40253.812,84580.8112,215.3167
CVK_ZIB,251421.7825,518206.8781,70.9167
HTW_ADH,676821.7569,1160723.9584,302.7445
HTW_CVK,47236.0975,76745.3732,78.1003
HTW_HTW,1133124.1461,2306977.4871,131.5809
HTW_HU,126277.9695,257642.2542,110.6946
HTW_SPK,153974.5593,384657.3214,83.6388
HTW_TU,70079.5501,127407.3124,64.2458
HTW_UP,7592.1627,14013.7457,51.5609
HTW_WIAS,112148.7146,356829.3129,275.814
HTW_ZIB,327361.6116,456467.9101,57.2805
HU_ADH,303616.3461,859502.3515,132.8196
HU_CVK,96041.5743,295129.7962,85.911
HU_HTW,534432.0375,1571578.2151,266.5568
HU_HU,1081872.7856,3019758.214,178.3817
HU_SPK,2659370.6517,4973308.7966,167.0513
HU_TU,245894.547,1582511.4748,97.8492
HU_UP,8259.74,13497.452,57.475
HU_WIAS,197852.1075,516521.9973,201.2787
HU_ZIB,1653333.9168,4210846.0075,146.6425
SPK_ADH,371727.1474,791517.6798,87.07
SPK_CVK,122327.0004,213656.9738,59.8122
SPK_HTW,640334.229,1562182.2542,126.4549
SPK_HU,3269860.2697,5219486.043,68.3816
SPK_SPK,1891880.7722,5508054.8178,92.1394
SPK_TU,270381.7644,613405.8664,61.3776
SPK_UP,15257.7519,28200.849,47.748
SPK_WIAS,2120973.6422,4412492.9606,1981.1784
SPK_ZIB,1297432.3766,2318189.8664,74.6828
TU_ADH,112262.8517,230313.5078,175.6119
TU_CVK,248140.5591,1044946.4597,120.992
TU_HTW,199974.1231,341168.1141,71.1497
TU_HU,179413.7894,449506.6191,62.1512
TU_SPK,209341.8471,752190.4463,76.8996
TU_TU,1588183.3137,6790818.1542,702.2074
TU_UP,7274.8054,24434.3696,75.5628
TU_WIAS,74354.8699,205262.3068,261.1771
TU_ZIB,359896.6694,1133630.9561,72.1834
UP_ADH,15888.6341,37204.9841,124.9971
UP_CVK,6551.6649,13165.4071,85.5952
UP_HTW,43844.7264,89783.7469,119.7259
UP_HU,12122.1475,22076.7789,73.8149
UP_SPK,13420.704,28308.9908,71.1795
UP_TU,8087.0351,20411.1041,95.5397
UP_UP,366854.6841,857866.6843,10184.2568
UP_WIAS,9263.8746,27207.4783,318.1119
UP_ZIB,32883.2698,85399.8936,76.3179
WIAS_ADH,56293.8919,117926.6546,154.6122
WIAS_CVK,18911.0781,43162.1214,101.0347
WIAS_HTW,85683.0129,151522.8609,76.3134
WIAS_HU,80252.1049,463597.6989,85.8508
WIAS_SPK,204428.6995,708587.6194,136.4709
WIAS_TU,33083.8597,102217.8082,92.9696
WIAS_UP,2404.9259,4884.1768,74.6427
WIAS_WIAS,36577.2404,165054.3323,371.643
WIAS_ZIB,124254.3303,278509.2952,69.807
ZIB_ADH,1920892.7005,3462448.8062,156.4463
ZIB_CVK,364627.9308,1012752.2141,69.5772
ZIB_HTW,7188058.2126,9047836.3807,98.4663
ZIB_HU,375168.2914,807927.0635,73.9905
ZIB_SPK,837576.5716,2124687.5193,62.2341
ZIB_TU,1100764.5789,3323474.1941,53.9776
ZIB_UP,35272.6248,120328.7932,46.1027
ZIB_WIAS,443201.5247,875741.7244,148.4173
ZIB_ZIB,7657076.9041,14534396.792,56.0633
