enlace,MAE,RMSE,MAPE
ADH_ADH,2592673.0345,4657246.7805,89.3654
ADH_CVK,69012.476,112276.9246,73.2872
ADH_HTW,5694411.1406,7478640.4476,80.6333
ADH_HU,58933.7319,90713.8258,65.2213
ADH_SPK,107912.0709,217942.6271,57.5934
ADH_TU,157161.5078,233985.4486,74.6631
ADH_UP,12462.7658,22134.683,70.4456
ADH_WIAS,85225.723,284145.6766,79.9767
ADH_ZIB,269636.0072,381778.4163,74.1001
CVK_ADH,217189.4464,343499.0287,83.896
CVK_CVK,783971.1517,1722610.3183,8640.114
CVK_HTW,245059.3861,399914.0512,78.6561
CVK_HU,119325.3678,224727.7088,58.8218
CVK_SPK,145928.9101,255965.3229,68.5817
CVK_TU,589624.4035,2105877.0986,77.2254
CVK_UP,6542.0653,18788.7472,54.7984
CVK_WIAS,78118.8015,165820.5581,83.5559
CVK_ZIB,562955.1968,873334.4245,96.2642
HTW_ADH,3713361.9297,4866842.836,94.5237
HTW_CVK,71656.8872,119380.2194,52.5231
HTW_HTW,1146664.05,2557614.7669,73.6889
HTW_HU,180820.3074,288037.8017,200.8167
HTW_SPK,165992.8219,373816.0073,75.8758
HTW_TU,88737.9795,145187.1034,52.5245
HTW_UP,7859.3704,15771.204,43.5403
HTW_WIAS,123283.6312,402881.1586,65.1824
HTW_ZIB,403453.0227,543693.403,49.7114
HU_ADH,252446.1283,750297.3757,130.9628
HU_CVK,101544.6292,222084.5483,178.5221
HU_HTW,416337.4251,1165990.3319,290.2258
HU_HU,4985022.1801,5593508.0444,10163.2721
HU_SPK,3667003.4928,5689413.0172,230.8621
HU_TU,232591.3083,1197909.2601,263.9479
HU_UP,15264.1451,18129.7414,190.1379
HU_WIAS,184556.0484,505477.2008,192.8914
HU_ZIB,2441622.5037,4892999.6889,530.4773
SPK_ADH,423325.5654,872583.4242,117.6389
SPK_CVK,117630.8668,191926.188,53.2218
SPK_HTW,464866.6815,1144758.9472,74.8903
SPK_HU,10774939.0243,12723236.9747,266.9602
SPK_SPK,2614721.2789,7710476.7253,94.3293
SPK_TU,209437.2369,463604.4211,81.0602
SPK_UP,17250.0842,27866.7947,70.3252
SPK_WIAS,3450506.9359,7739020.8322,695.9373
SPK_ZIB,1397257.0868,2276919.599,118.8229
TU_ADH,265173.0567,414442.5488,98.1389
TU_CVK,497488.2958,1967855.6635,68.2403
TU_HTW,272171.0305,440633.9135,52.8042
TU_HU,210261.6148,417226.9845,76.3285
TU_SPK,200552.8863,713129.8877,87.0732
TU_TU,1707142.0455,8065175.6294,64.4132
TU_UP,6968.8566,23160.3562,49.6195
TU_WIAS,132436.8725,347897.8875,85.2221
TU_ZIB,736238.1165,1396802.5708,78.4271
UP_ADH,22512.559,46452.2039,69.5558
UP_CVK,6043.7404,11909.6019,69.0062
UP_HTW,61195.3127,123534.7007,68.5631
UP_HU,12702.2785,21145.0488,84.3165
UP_SPK,13134.2665,26250.7322,77.1849
UP_TU,7583.1334,19181.6937,59.366
UP_UP,368219.5454,843047.963,1279.1988
UP_WIAS,7648.6893,23193.0509,92.6032
UP_ZIB,32475.3959,84409.8183,59.1426
WIAS_ADH,88745.2063,141737.7385,80.5948
WIAS_CVK,21869.3192,51512.6245,65.1908
WIAS_HTW,101369.0224,158590.3659,57.9115
WIAS_HU,100699.4989,351538.8207,127.5902
WIAS_SPK,227638.3566,769880.3115,127.5037
WIAS_TU,40506.9108,114115.8028,56.6388
WIAS_UP,2080.7067,4597.135,43.9312
WIAS_WIAS,40417.3737,168439.3965,80.3496
WIAS_ZIB,150608.596,295442.7896,52.5433
ZIB_ADH,4998107.4981,7084782.7953,83.5046
ZIB_CVK,433652.2063,1120570.9995,49.748
ZIB_HTW,6409675.971,8011005.4677,74.7795
ZIB_HU,442972.9368,705265.3725,137.3508
ZIB_SPK,1017936.3947,3371698.5416,43.5903
ZIB_TU,1717312.3147,4443001.0362,56.386
ZIB_UP,40883.2979,133032.0016,40.688
ZIB_WIAS,468912.6598,954853.0154,48.5502
ZIB_ZIB,15582530.1482,24943321.3935,92.0456
