enlace,MAE,RMSE,MAPE
ADH_ADH,2261942.0797,4603932.7471,139172.9405
ADH_CVK,48427.8948,84090.1574,174.1987
ADH_HTW,2167447.7371,3650196.261,726.1357
ADH_HU,63752.5758,110626.8373,101.2266
ADH_SPK,106775.1039,247981.0867,129.3947
ADH_TU,88344.5256,153116.3782,439.4374
ADH_UP,9169.3998,20488.2188,255.4019
ADH_WIAS,76969.6008,332809.7494,349.3919
ADH_ZIB,167455.667,285241.7073,124.8305
CVK_ADH,134549.3532,270105.7423,201.6718
CVK_CVK,998052.8346,2028931.1645,15764.4331
CVK_HTW,164150.4849,288989.6596,102.7718
CVK_HU,125607.4939,244754.5534,89.7609
CVK_SPK,104956.1267,195789.5166,91.886
CVK_TU,417911.6159,1470918.4567,214.0989
CVK_UP,8276.3439,23931.858,121.9371
CVK_WIAS,47969.0662,99412.0727,357.112
CVK_ZIB,294085.6097,601474.0516,169.2527
HTW_ADH,819135.4823,1513946.3197,1458.5705
HTW_CVK,53992.5019,84092.2756,96.2675
HTW_HTW,1522219.5887,2918111.2835,193.4012
HTW_HU,155557.2423,328699.37,201.6573
HTW_SPK,186370.2392,456694.9907,120.8253
HTW_TU,79936.9183,141400.6932,76.5437
HTW_UP,9844.8455,19992.7224,65.1403
HTW_WIAS,150557.6814,480342.1369,603.7999
HTW_ZIB,350616.3433,490628.448,61.1262
HU_ADH,324596.0194,895416.4151,175.9156
HU_CVK,109321.0742,306724.0918,109.084
HU_HTW,565242.1436,1658455.0835,357.6028
HU_HU,1289493.3755,3367048.5666,286.8747
HU_SPK,3336914.2217,5942405.7556,261.09
HU_TU,275219.4465,1583491.8483,134.6335
HU_UP,9921.1452,16664.6236,76.6861
HU_WIAS,239188.9853,637002.0224,214.4513
HU_ZIB,2218896.9074,5518693.9736,275.1938
SPK_ADH,447999.1181,993519.1219,169.0401
SPK_CVK,143028.1089,238537.7309,72.8237
SPK_HTW,692529.7221,1521148.584,144.7198
SPK_HU,4137399.3916,7380555.8468,118.1023
SPK_SPK,2702051.2787,7473868.5622,123.1047
SPK_TU,289852.4965,619640.1882,70.5827
SPK_UP,18493.7327,35004.906,58.8314
SPK_WIAS,2714503.1084,5435509.3918,2483.0749
SPK_ZIB,1704476.6503,2944310.5293,112.2471
TU_ADH,132074.0448,260831.3641,575.8957
TU_CVK,344975.9048,1437646.0161,187.7948
TU_HTW,231598.4021,389513.7547,86.3241
TU_HU,215748.541,515754.8861,81.9223
TU_SPK,275630.6999,973701.715,115.8496
TU_TU,2414690.6422,9012406.2451,1620.7167
TU_UP,9320.8531,31585.0976,99.6584
TU_WIAS,95389.1198,250382.5522,387.4778
TU_ZIB,421955.727,1136613.2709,110.3947
UP_ADH,19738.8662,41723.7075,293.2339
UP_CVK,7771.8382,14909.3023,111.0419
UP_HTW,57293.9677,110823.1165,178.8663
UP_HU,14308.4095,24954.2832,90.1926
UP_SPK,16558.9494,33034.4194,102.5445
UP_TU,9824.6244,25191.0692,122.3944
UP_UP,421996.8669,953682.9341,34456.2322
UP_WIAS,11044.0381,30750.216,383.3878
UP_ZIB,43454.4618,98589.6354,108.7791
WIAS_ADH,55820.9581,114457.4984,310.9781
WIAS_CVK,20867.7604,45454.3035,131.9839
WIAS_HTW,91946.8773,157574.209,77.0041
WIAS_HU,84101.6516,442429.8496,94.3139
WIAS_SPK,237351.291,749518.6899,192.007
WIAS_TU,44650.2191,120719.7115,129.3179
WIAS_UP,2693.3065,5428.1594,83.3113
WIAS_WIAS,44332.2612,186641.73,493.1483
WIAS_ZIB,144077.4143,291189.6344,93.7836
ZIB_ADH,2210571.6763,4140016.9437,565.2101
ZIB_CVK,466704.0318,1223366.7149,89.2217
ZIB_HTW,6716957.8406,8424683.2942,86.8324
ZIB_HU,410743.1283,828666.4692,87.0177
ZIB_SPK,1048384.0959,2813169.7245,74.0928
ZIB_TU,1617858.4794,4552481.0897,78.2185
ZIB_UP,46018.614,147497.111,62.2321
ZIB_WIAS,480822.9793,916550.5749,172.7159
ZIB_ZIB,10797288.7328,17887000.8741,95.5778
