enlace,MAE,RMSE,MAPE
ADH_ADH,1927668.1126,4015536.6114,111251.48
ADH_CVK,47522.6158,83363.4375,158.3244
ADH_HTW,1997540.2789,3447062.5959,640.4715
ADH_HU,61321.3445,106708.3748,90.5939
ADH_SPK,103837.8022,248561.9778,133.5233
ADH_TU,83722.3816,144498.6397,347.2565
ADH_UP,9226.1172,21899.1389,238.6054
ADH_WIAS,76501.8782,363859.6497,338.1713
ADH_ZIB,160712.0293,273535.2756,116.2625
CVK_ADH,116864.7085,238356.4979,162.4968
CVK_CVK,1037719.2031,2219642.4364,17113.8865
CVK_HTW,164797.4856,290045.8195,105.724
CVK_HU,118912.3608,226551.4804,86.0322
CVK_SPK,103924.8941,192044.3774,91.3213
CVK_TU,353716.7268,1306444.396,185.9776
CVK_UP,8069.0229,23368.4426,116.2019
CVK_WIAS,48616.8247,101973.3931,342.2958
CVK_ZIB,281947.6016,569867.393,172.4373
HTW_ADH,468239.83,1157800.2101,1335.8921
HTW_CVK,52898.2517,83603.2025,87.0219
HTW_HTW,1597945.6879,3112227.3895,211.5082
HTW_HU,163924.9735,354778.2507,232.9393
HTW_SPK,196124.7177,482026.4088,130.3968
HTW_TU,78246.3648,140724.3481,75.5728
HTW_UP,9864.8821,20573.7088,62.9042
HTW_WIAS,150268.5904,481209.5163,484.8017
HTW_ZIB,349295.4129,489578.5574,61.7735
HU_ADH,317529.1127,867417.7626,163.6044
HU_CVK,106173.5896,294724.5718,105.758
HU_HTW,577804.0792,1662624.97,373.3595
HU_HU,1306709.3472,3366026.2274,286.9038
HU_SPK,3546619.9641,6449916.4184,267.9702
HU_TU,274760.1429,1663045.4242,128.6711
HU_UP,9943.3414,16751.2213,77.4816
HU_WIAS,243563.8386,652126.5881,228.1217
HU_ZIB,2349065.6805,5865245.9616,297.4917
SPK_ADH,428976.9632,959652.9005,149.2721
SPK_CVK,134489.6609,225113.1725,67.4572
SPK_HTW,719666.7076,1609605.7082,154.9241
SPK_HU,3944841.2906,7491240.2174,124.362
SPK_SPK,2703765.8298,7523445.95,122.3483
SPK_TU,289173.3531,618845.9647,69.4412
SPK_UP,18540.596,34802.0139,59.4692
SPK_WIAS,2784282.3745,5582154.6743,2490.9579
SPK_ZIB,1744158.6519,3042142.1046,119.3427
TU_ADH,112920.864,223945.2352,447.7252
TU_CVK,275766.0515,1272481.7807,156.6723
TU_HTW,210638.9738,352250.5517,71.4294
TU_HU,216711.4791,526997.1199,79.3956
TU_SPK,263179.331,952238.4826,99.422
TU_TU,2664902.7108,10064017.642,2086.9481
TU_UP,8727.0363,30076.7538,89.6212
TU_WIAS,85035.0256,216827.0818,331.2236
TU_ZIB,402179.5924,1141034.4858,97.2452
UP_ADH,18681.234,39438.7926,267.6595
UP_CVK,7404.3105,14626.3025,103.9368
UP_HTW,55270.8741,106607.9062,166.9815
UP_HU,15142.0368,26772.4414,96.8029
UP_SPK,16474.2988,33625.9138,95.0866
UP_TU,9490.0223,25066.5151,113.8028
UP_UP,433659.1746,984465.6843,32549.5085
UP_WIAS,9956.4465,25993.2179,310.6279
UP_ZIB,46871.9834,109728.6648,121.4983
WIAS_ADH,48464.047,102290.1394,240.7668
WIAS_CVK,19526.6073,42295.9401,125.9057
WIAS_HTW,90883.334,156202.3538,74.4761
WIAS_HU,89592.0264,494038.7106,96.6302
WIAS_SPK,247980.7396,794423.7871,214.2968
WIAS_TU,44861.8539,130118.6055,119.5074
WIAS_UP,2595.0093,5464.3912,74.195
WIAS_WIAS,43449.2485,188342.0622,388.7086
WIAS_ZIB,140089.8001,292716.434,84.1391
ZIB_ADH,2120394.6798,3930133.0151,496.747
ZIB_CVK,466737.412,1238015.9906,87.2683
ZIB_HTW,6597624.3164,8240192.0213,97.408
ZIB_HU,440561.5115,908560.31,95.3395
ZIB_SPK,1055811.1283,3048513.0174,77.316
ZIB_TU,1768007.971,5079672.245,87.5666
ZIB_UP,51560.3288,175738.8893,74.4564
ZIB_WIAS,475270.952,902473.3987,161.279
ZIB_ZIB,10549288.8854,18219726.6136,95.4917
