enlace,MAE,RMSE,MAPE
ADH_ADH,2993257.0704,6490293.4182,74096.8033
ADH_CVK,43397.0456,75643.9042,121.1338
ADH_HTW,1973679.6651,3561093.5099,262.8094
ADH_HU,59937.4978,102715.5014,81.352
ADH_SPK,96373.8869,226821.4424,93.0131
ADH_TU,94550.9315,169975.7405,171.955
ADH_UP,8279.1331,17160.3954,100.9431
ADH_WIAS,78007.9963,396915.041,423.1447
ADH_ZIB,157779.8456,284502.5867,88.1037
CVK_ADH,153294.6301,298725.6205,153.8662
CVK_CVK,874462.3295,1952495.7813,9457.042
CVK_HTW,145969.1299,263519.8033,71.3277
CVK_HU,110833.6626,223687.2211,73.3517
CVK_SPK,87028.1339,165073.4024,65.6178
CVK_TU,272753.7295,1041740.6313,123.2428
CVK_UP,7439.8945,20010.5862,87.5251
CVK_WIAS,40320.2892,82080.9165,298.1327
CVK_ZIB,240951.9521,504029.6836,69.6162
HTW_ADH,1397679.1397,2064655.2028,383.4351
HTW_CVK,49330.5723,79235.2771,90.2333
HTW_HTW,1105394.1034,2247774.3633,124.3105
HTW_HU,140850.5625,292855.7014,150.3582
HTW_SPK,153328.1504,348605.798,82.1506
HTW_TU,80855.7859,141385.682,74.1033
HTW_UP,7557.4731,13835.6919,50.381
HTW_WIAS,143560.9592,555576.6481,464.4454
HTW_ZIB,330660.7119,463305.5412,57.7679
HU_ADH,300026.5098,834204.058,138.3093
HU_CVK,105405.2924,326051.3578,101.8385
HU_HTW,557818.1779,1713506.6462,278.5477
HU_HU,1100450.679,3085942.4319,182.6753
HU_SPK,2889354.0262,5257637.7111,203.6945
HU_TU,264163.2899,1601955.5981,109.3556
HU_UP,8567.8225,13506.4059,63.1433
HU_WIAS,195277.4007,522189.6442,183.5979
HU_ZIB,1845178.2739,4874634.5155,183.609
SPK_ADH,358453.9671,756222.6862,90.4236
SPK_CVK,134876.5272,230011.7155,70.8728
SPK_HTW,627282.802,1468724.6905,126.4482
SPK_HU,3477653.1615,5367076.3152,65.169
SPK_SPK,2262975.6484,5711707.2826,100.6797
SPK_TU,299196.5122,635276.053,72.6805
SPK_UP,15285.6274,28591.5928,47.5085
SPK_WIAS,2273495.3971,4883147.8448,3370.9653
SPK_ZIB,1370756.5204,2367668.4482,84.0266
TU_ADH,160652.3322,305940.1995,235.4535
TU_CVK,272733.0643,1187605.7017,136.5957
TU_HTW,223870.5988,376177.4444,82.8279
TU_HU,173315.2185,420789.5354,67.1538
TU_SPK,220691.1325,734582.8548,99.8044
TU_TU,2108844.1238,9496845.9803,1479.4897
TU_UP,7765.0476,25644.5125,88.3651
TU_WIAS,82451.3283,226188.6504,331.3177
TU_ZIB,421940.0581,1265672.8401,80.1504
UP_ADH,15818.2179,35861.6847,135.9835
UP_CVK,7127.1611,14430.9137,94.1418
UP_HTW,44569.6538,90644.5507,121.2581
UP_HU,12515.6428,22461.1179,79.0142
UP_SPK,13973.0546,29942.7785,73.7688
UP_TU,9563.8123,24113.1318,110.7797
UP_UP,389590.1876,1004421.1452,20997.3468
UP_WIAS,10192.999,29381.0319,357.2439
UP_ZIB,32597.2654,79880.6138,75.1479
WIAS_ADH,57715.0319,116591.3929,207.5245
WIAS_CVK,21351.9238,47669.9531,129.2829
WIAS_HTW,81193.973,142928.9072,67.887
WIAS_HU,80048.7401,443010.7791,94.2981
WIAS_SPK,210740.4554,710852.141,137.4037
WIAS_TU,40558.6922,118898.861,130.0143
WIAS_UP,2335.272,4682.8673,75.3243
WIAS_WIAS,39690.8565,177682.8128,472.2299
WIAS_ZIB,118509.7502,249843.9591,77.7679
ZIB_ADH,2162060.3194,3797644.2886,164.1111
ZIB_CVK,350021.2846,945719.4248,64.4933
ZIB_HTW,7098110.7199,8884142.7619,94.8606
ZIB_HU,373009.1872,790308.6902,76.5035
ZIB_SPK,903656.1969,2240852.6974,63.561
ZIB_TU,1179572.2384,3336573.7192,53.3857
ZIB_UP,35834.5735,123193.5905,47.1823
ZIB_WIAS,447521.7434,876393.7107,160.3241
ZIB_ZIB,8628255.7889,15457416.7924,67.2177
