enlace,MAE,RMSE,MAPE
HTW_UP,11766.469,20004.7737,60.6736
HTW_WIAS,148067.437,416761.3524,78.4303
HTW_ZIB,564968.7147,703752.5856,60.9205
HU_ADH,273140.6461,765729.6589,86.2484
HU_CVK,92914.8775,235946.4504,89.622
HU_HTW,408557.6496,1221057.7991,125.5365
HU_HU,4242851.8399,4648534.5016,9001.9542
HU_SPK,3348579.9841,5584026.724,136.4593
HU_TU,229695.7291,1219004.2693,81.6679
HU_UP,9799.9629,14169.2503,109.2415
HU_WIAS,199170.8163,578707.4024,72.3252
HU_ZIB,2002162.088,5414148.2804,150.2416
SPK_ADH,526144.6657,976354.2513,79.4622
SPK_CVK,179803.1147,300367.0916,54.7712
SPK_HTW,546315.9525,1263713.0864,52.7765
SPK_HU,8100330.6623,11773978.6117,86.0792
SPK_SPK,4462420.6228,10239976.7435,64.0438
SPK_TU,358715.6096,639724.5434,55.6364
SPK_UP,15728.1115,29107.3947,47.7395
SPK_WIAS,4132385.9272,9245849.6411,159.3232
SPK_ZIB,1525837.6195,2619004.0459,67.6171
TU_ADH,280820.0239,437592.7952,83.3823
TU_CVK,531665.3332,2027401.4097,79.0464
TU_HTW,349814.2697,532319.2278,68.0678
TU_HU,204889.9513,462684.3452,54.2054
TU_SPK,330200.8989,863299.6795,64.0179
TU_TU,1720290.8829,8071653.9853,81.8153
TU_UP,8857.2182,24837.0444,62.1592
TU_WIAS,150663.6726,367275.5804,87.6889
TU_ZIB,827774.9993,1507022.8673,74.0987
UP_ADH,24912.7532,47853.7119,77.2502
UP_CVK,7788.6231,14199.5905,62.563
UP_HTW,66524.1495,129495.8856,65.5502
UP_HU,13304.4472,23590.7676,57.1434
UP_SPK,13699.839,29264.717,48.8454
UP_TU,9757.5161,21543.1611,68.3176
UP_UP,571709.1799,1072567.4149,180.0983
UP_WIAS,9259.9561,25005.0653,75.8979
UP_ZIB,37268.2365,88831.5706,53.2547
WIAS_ADH,93486.4656,149142.9055,85.0527
WIAS_CVK,27344.6559,59141.0956,70.6859
WIAS_HTW,121811.925,177441.1351,68.5579
WIAS_HU,67244.4483,350146.6261,57.4728
WIAS_SPK,301180.9755,915712.2175,72.9502
WIAS_TU,50361.2505,125460.696,79.209
WIAS_UP,3075.382,5932.7091,62.5432
WIAS_WIAS,46656.0056,174809.9206,81.8813
WIAS_ZIB,235344.7577,406958.9851,65.8464
ZIB_ADH,5114541.15,7208281.0822,87.116
ZIB_CVK,583640.7597,1276015.3104,63.41
ZIB_HTW,7974136.0837,9991215.8474,66.8036
ZIB_HU,346034.3246,721295.0768,49.5423
ZIB_SPK,1528945.8051,3885902.096,58.2747
ZIB_TU,2095770.4739,4739223.7176,85.3886
ZIB_UP,47781.9935,136256.1046,49.1444
ZIB_WIAS,651789.6538,1157985.3356,71.769
ZIB_ZIB,22458159.6416,33571475.8178,71.2119
