enlace,MAE,RMSE,MAPE
SPK_UP,16395.4719,29844.4747,43.6842
SPK_WIAS,4148419.9311,9223592.9444,152.7478
SPK_ZIB,1557275.5399,2625547.6875,58.7279
TU_ADH,282505.7352,440639.0177,88.2385
TU_CVK,532057.7395,2027591.6674,79.7577
TU_HTW,361369.5806,546434.1805,71.5522
TU_HU,195448.7821,452377.9699,51.7477
TU_SPK,341036.1345,875116.9897,65.9305
TU_TU,1723098.5207,8072502.1266,84.0009
TU_UP,9419.2471,25343.4845,70.3061
TU_WIAS,145897.5556,362354.9968,87.3633
TU_ZIB,700520.3478,1338124.7277,65.9855
UP_ADH,25070.9748,48002.8103,79.4782
UP_CVK,8070.7334,14368.6732,68.4292
UP_HTW,62929.7097,124018.194,60.8451
UP_HU,12196.1839,22419.3063,50.5516
UP_SPK,13940.0676,29446.6686,49.5009
UP_TU,10044.2113,21821.8951,68.8367
UP_UP,552169.0339,1052060.982,178.562
UP_WIAS,8313.455,24512.7727,70.1333
UP_ZIB,39168.2423,90381.3094,54.8203
WIAS_ADH,93476.1275,149353.4394,86.8092
WIAS_CVK,29054.8304,62564.5572,75.3037
WIAS_HTW,128186.0923,185124.2845,71.3366
WIAS_HU,70996.6603,356157.9198,54.9149
WIAS_SPK,306719.5123,925458.7322,76.8486
WIAS_TU,50128.2926,125278.697,82.6339
WIAS_UP,3153.2315,6050.8524,63.4845
WIAS_WIAS,47939.7677,177170.4415,88.0465
WIAS_ZIB,242541.7942,417756.9844,68.0002
ZIB_ADH,5102948.7895,7195432.1832,84.6564
ZIB_CVK,651327.8726,1349966.11,73.3203
ZIB_HTW,8238369.7492,10266793.9326,68.0451
ZIB_HU,344758.8288,711207.6698,51.2257
ZIB_SPK,1525473.2087,3913221.4611,57.9814
ZIB_TU,1869225.01,4553013.932,67.595
ZIB_UP,46650.0974,136245.8176,46.3649
ZIB_WIAS,642742.4357,1170659.5594,69.5173
ZIB_ZIB,20921843.3536,32089477.3236,62.1063
