enlace,MAE,RMSE,MAPE
ADH_ADH,2520123.6954,4588944.1698,623.0885
ADH_CVK,57562.5897,98236.9824,60.8479
ADH_HTW,4942714.1773,6597756.6956,88.784
ADH_HU,54515.1059,86508.2065,59.469
ADH_SPK,87485.7928,197614.1971,53.6372
ADH_TU,123879.3668,193345.9763,68.3325
ADH_UP,12586.595,22011.4571,69.0121
ADH_WIAS,69043.3394,274901.068,94.9047
ADH_ZIB,209616.3063,311395.9126,80.709
CVK_ADH,184493.9436,304320.1407,71.7973
CVK_CVK,723843.7337,1631643.2708,3879.8462
CVK_HTW,201299.2711,346567.3506,69.689
CVK_HU,109942.6051,213497.5967,52.8066
CVK_SPK,133108.3213,236291.1163,55.2182
CVK_TU,549317.3956,2008529.9078,60.0943
CVK_UP,6358.2866,18200.3184,47.8508
CVK_WIAS,71665.0051,157216.1294,92.7137
CVK_ZIB,469342.0822,775417.2311,72.9177
HTW_ADH,3415147.4282,4503989.49,98.8458
HTW_CVK,46528.3811,80511.5676,43.466
HTW_HTW,1007006.4114,2229106.9281,55.8342
HTW_HU,148301.1587,261896.3057,142.7733
HTW_SPK,131381.1505,339054.5381,57.1538
HTW_TU,94216.4057,153064.0585,53.0642
HTW_UP,8318.355,16393.1498,40.8568
HTW_WIAS,111249.3137,370952.0054,75.5589
HTW_ZIB,290657.2185,406792.7391,42.6877
HU_ADH,233593.363,727310.8135,92.0015
HU_CVK,85044.8405,212866.2334,113.9033
HU_HTW,405165.4147,1186988.8976,259.2475
HU_HU,4071535.9235,4530124.7212,8048.9582
HU_SPK,3180344.9224,4938642.7908,208.9483
HU_TU,205329.6172,1187339.9487,123.2146
HU_UP,10559.3574,13540.8217,119.0902
HU_WIAS,161803.909,472101.803,153.1281
HU_ZIB,1790549.6743,4081308.4805,256.3579
SPK_ADH,388856.2746,835474.185,70.3536
SPK_CVK,106948.3827,179213.9679,45.8867
SPK_HTW,460406.2461,1153561.5347,75.4407
SPK_HU,4642006.693,6364671.4203,109.6359
SPK_SPK,2204650.117,6589078.2949,73.3029
SPK_TU,215174.9679,477914.1311,53.0256
SPK_UP,14650.8896,26136.2338,48.3251
SPK_WIAS,2859279.5428,6543440.476,407.3185
SPK_ZIB,1140658.2528,2044033.8957,74.2051
TU_ADH,238860.0617,380004.7634,104.5402
TU_CVK,462617.7665,1844643.5472,57.0736
TU_HTW,196938.7016,343323.0134,42.3321
TU_HU,169008.1331,381851.7826,57.0671
TU_SPK,228838.1365,756644.1659,60.011
TU_TU,1671825.3492,7982654.0852,82.4754
TU_UP,5837.684,20982.8096,54.12
TU_WIAS,101967.3384,289606.2775,90.1325
TU_ZIB,428302.9192,1038962.1449,50.7403
UP_ADH,20225.4858,42826.4507,66.3362
UP_CVK,5170.7188,10507.3757,58.4361
UP_HTW,52762.618,108234.4085,70.7092
UP_HU,11235.314,19988.3553,73.7244
UP_SPK,11308.0348,25023.1478,50.8249
UP_TU,7082.0927,18569.0957,54.8015
UP_UP,371001.2535,801618.3946,1308.9667
UP_WIAS,7018.2998,21705.9535,82.2319
UP_ZIB,30910.8179,83016.9875,54.3409
WIAS_ADH,67700.6834,116193.8641,75.5775
WIAS_CVK,16501.3271,39242.42,53.7319
WIAS_HTW,90459.9052,149275.2735,49.4102
WIAS_HU,74334.6345,344091.6717,88.4707
WIAS_SPK,196559.0653,677912.9049,79.2999
WIAS_TU,33354.6637,101466.3366,51.6818
WIAS_UP,2115.6716,4561.9651,43.6428
WIAS_WIAS,36154.8577,159750.3027,88.2774
WIAS_ZIB,130327.3434,273369.339,56.0783
ZIB_ADH,4801779.4238,6894141.4188,76.2604
ZIB_CVK,410226.3611,1047026.5664,45.4372
ZIB_HTW,6110744.9314,7693976.3365,69.969
ZIB_HU,426260.896,703903.6727,107.5421
ZIB_SPK,900452.1161,2936030.9364,42.5079
ZIB_TU,1319871.0343,3936804.7366,46.119
ZIB_UP,37437.2053,129984.7839,37.0726
ZIB_WIAS,526370.1473,1036667.9103,52.9326
ZIB_ZIB,11918248.6557,19941297.3349,62.4945
